,ACTIVE_LISTING_RATE,MIN_PRICE,MAX_PRICE,AVG_PRICE,MEDIAN_PRICE,DISTINCT_HOST_COUNT,AVG_REVIEW_SCORES_RATING,ACTIVE_PERCENTAGE_CHANGE,INACTIVE_PERCENTAGE_CHANGE,SUPERHOST_RATE,TOTAL_STAYING,AVERAGE_ESTIMATED_REVENUE
2005,100.000000,30,91,46.368421,40.000,7,93.153846,-2.534000,0.000000,15.789500,278,244918
2006,100.000000,275,275,275.000000,275.000,1,99.583333,,,100.000000,208,686400
2007,100.000000,275,275,275.000000,275.000,1,99.583333,0.691500,0.380200,100.000000,208,686400
2008,100.000000,275,275,275.000000,275.000,1,99.583333,4.064100,5.701800,100.000000,208,686400
2009,100.000000,275,275,275.000000,275.000,1,99.583333,26.027000,28.630700,100.000000,416,2745600
2010,100.000000,275,275,275.000000,275.000,1,99.583333,-12.293100,-11.935500,100.000000,208,686400
2011,100.000000,220,275,265.000000,275.000,2,99.705882,-0.780900,0.000000,66.666700,371,1769670
2012,100.000000,220,275,265.000000,275.000,2,99.705882,-0.656700,1.098900,66.666700,371,1769670
2013,100.000000,220,275,265.000000,275.000,2,99.705882,-0.320200,0.000000,66.666700,371,1769670
2014,100.000000,220,275,265.000000,275.000,2,99.705882,-0.895600,-0.362300,66.666700,371,1769670
2015,100.000000,220,275,265.000000,275.000,1,99.705882,-1.222200,0.363600,66.666700,371,1769670
2016,100.000000,220,275,265.000000,275.000,1,99.705882,-2.534000,0.000000,100.000000,371,1769670
2017,100.000000,450,450,450.000000,450.000,1,99.000000,,,100.000000,60,54000
2018,100.000000,450,450,450.000000,450.000,1,99.000000,0.691500,0.380200,100.000000,60,54000
2019,100.000000,450,450,450.000000,450.000,1,99.000000,-13.203400,-13.636400,100.000000,60,54000
2020,100.000000,450,450,450.000000,450.000,1,99.000000,4.064100,5.701800,100.000000,60,54000
2021,100.000000,450,450,450.000000,450.000,1,99.000000,26.027000,28.630700,100.000000,60,54000
2022,100.000000,450,450,450.000000,450.000,1,99.000000,-12.293100,-11.935500,100.000000,60,54000
2023,100.000000,450,450,450.000000,450.000,1,99.000000,-0.780900,0.000000,100.000000,60,54000
2024,100.000000,450,450,450.000000,450.000,1,99.000000,-0.656700,1.098900,100.000000,60,54000
2025,100.000000,450,450,450.000000,450.000,1,99.000000,-0.320200,0.000000,100.000000,60,54000
2026,100.000000,450,450,450.000000,450.000,1,99.000000,-0.895600,-0.362300,100.000000,60,54000
2027,100.000000,450,450,450.000000,450.000,1,99.000000,-1.222200,0.363600,100.000000,60,54000
2028,100.000000,350,650,450.000000,400.000,1,99.777778,,,100.000000,143,579150
2029,100.000000,350,650,450.000000,400.000,1,99.777778,0.691500,0.380200,100.000000,143,579150
2030,100.000000,350,650,450.000000,400.000,1,99.777778,-13.203400,-13.636400,100.000000,143,579150
2031,100.000000,350,650,450.000000,400.000,1,99.777778,4.064100,5.701800,100.000000,143,579150
2032,100.000000,350,650,450.000000,400.000,1,99.777778,26.027000,28.630700,100.000000,143,579150
2033,100.000000,350,650,450.000000,400.000,1,99.777778,-12.293100,-11.935500,100.000000,143,579150
2034,100.000000,350,650,450.000000,400.000,1,99.777778,-0.780900,0.000000,100.000000,143,579150
2035,100.000000,350,650,450.000000,400.000,1,99.777778,-0.656700,1.098900,100.000000,143,579150
2036,100.000000,350,650,450.000000,400.000,1,99.777778,-0.320200,0.000000,100.000000,143,579150
2037,100.000000,350,650,450.000000,400.000,1,99.777778,-0.895600,-0.362300,100.000000,143,579150
2038,100.000000,350,650,450.000000,400.000,1,99.777778,-1.222200,0.363600,100.000000,143,579150
2039,100.000000,75,76,75.333333,75.000,1,99.000000,,,100.000000,90,20340
2040,100.000000,16,76,58.833333,65.500,3,91.750000,0.691500,0.380200,50.000000,95,33535
2041,100.000000,16,76,56.571429,56.000,4,91.750000,-13.203400,-13.636400,42.857100,95,37620
2042,100.000000,43,76,63.333333,65.500,3,99.000000,4.064100,5.701800,50.000000,90,34200
2043,100.000000,43,76,63.333333,65.500,3,99.000000,26.027000,28.630700,50.000000,90,34200
2044,100.000000,43,76,63.333333,65.500,3,99.000000,-12.293100,-11.935500,50.000000,90,34200
2045,100.000000,43,76,63.333333,65.500,3,99.000000,-0.780900,0.000000,50.000000,90,34200
2046,100.000000,43,76,63.333333,65.500,3,99.000000,-0.656700,1.098900,50.000000,90,34200
2047,100.000000,43,76,63.333333,65.500,3,99.000000,-0.320200,0.000000,50.000000,90,34200
2048,100.000000,43,76,63.333333,65.500,3,99.000000,-0.895600,-0.362300,50.000000,90,34200
2049,100.000000,43,76,63.333333,65.500,3,99.000000,-1.222200,0.363600,50.000000,90,34200
2050,100.000000,43,76,63.333333,65.500,3,99.000000,-2.534000,0.000000,50.000000,90,34200
2051,100.000000,41,45,42.833333,43.000,2,94.500000,,,50.000000,90,23130
2052,100.000000,41,45,42.833333,43.000,2,94.500000,0.691500,0.380200,50.000000,90,23130
2053,100.000000,41,45,42.833333,43.000,2,94.500000,-13.203400,-13.636400,50.000000,90,23130
2054,100.000000,41,45,42.833333,43.000,2,94.500000,4.064100,5.701800,50.000000,90,23130
2055,100.000000,41,45,42.833333,43.000,2,94.500000,26.027000,28.630700,50.000000,90,23130
2056,100.000000,41,45,42.833333,43.000,2,94.500000,-12.293100,-11.935500,50.000000,90,23130
2057,100.000000,41,45,42.833333,43.000,2,94.500000,-0.780900,0.000000,50.000000,90,23130
2058,100.000000,41,45,42.833333,43.000,2,94.500000,-0.656700,1.098900,50.000000,90,23130
2059,100.000000,41,45,42.833333,43.000,2,94.500000,-0.320200,0.000000,50.000000,90,23130
2060,100.000000,41,45,42.833333,43.000,2,94.500000,-0.895600,-0.362300,50.000000,90,23130
2061,100.000000,41,45,42.833333,43.000,2,94.500000,-1.222200,0.363600,50.000000,90,23130
2062,100.000000,41,45,42.833333,43.000,2,94.500000,-2.534000,0.000000,50.000000,90,23130
2063,100.000000,90,309,212.066667,207.000,3,82.000000,,,20.000000,221,703001
2064,100.000000,90,309,212.066667,207.000,3,82.000000,0.691500,0.380200,20.000000,221,703001
2065,100.000000,90,309,212.066667,207.000,3,82.000000,-13.203400,-13.636400,80.000000,221,703001
2066,100.000000,90,309,212.066667,207.000,3,82.000000,4.064100,5.701800,80.000000,221,703001
2067,100.000000,90,309,212.066667,207.000,3,82.000000,26.027000,28.630700,80.000000,221,703001
2068,100.000000,90,309,212.066667,207.000,3,82.000000,-12.293100,-11.935500,80.000000,221,703001
2069,100.000000,90,309,212.066667,207.000,3,82.000000,-0.780900,0.000000,80.000000,221,703001
2070,100.000000,90,309,212.066667,207.000,3,82.000000,-0.656700,1.098900,80.000000,221,703001
2071,100.000000,90,309,212.066667,207.000,3,82.000000,-0.320200,0.000000,80.000000,221,703001
2072,100.000000,90,309,212.066667,207.000,3,82.000000,-0.895600,-0.362300,80.000000,221,703001
2073,100.000000,90,309,212.066667,207.000,3,82.000000,-1.222200,0.363600,80.000000,221,703001
2074,100.000000,90,309,212.066667,207.000,3,82.000000,-2.534000,0.000000,80.000000,221,703001
2075,100.000000,259,259,259.000000,259.000,1,96.000000,-13.203400,-13.636400,100.000000,90,69930
2076,100.000000,259,259,259.000000,259.000,1,96.000000,4.064100,5.701800,100.000000,90,69930
2077,100.000000,259,259,259.000000,259.000,1,96.000000,26.027000,28.630700,100.000000,90,69930
2078,100.000000,259,259,259.000000,259.000,1,96.000000,-12.293100,-11.935500,100.000000,90,69930
2079,100.000000,259,259,259.000000,259.000,1,96.000000,-0.780900,0.000000,100.000000,90,69930
2080,100.000000,259,259,259.000000,259.000,1,96.000000,-0.656700,1.098900,100.000000,90,69930
2081,100.000000,259,259,259.000000,259.000,1,96.000000,-0.320200,0.000000,100.000000,90,69930
2082,100.000000,259,259,259.000000,259.000,1,96.000000,-0.895600,-0.362300,100.000000,90,69930
2083,100.000000,259,259,259.000000,259.000,1,96.000000,-1.222200,0.363600,100.000000,90,69930
2084,100.000000,259,259,259.000000,259.000,1,96.000000,-2.534000,0.000000,100.000000,90,69930
2085,100.000000,32,151,64.818182,56.000,14,93.000000,,,6.818200,466,1329032
2086,100.000000,32,151,64.818182,56.000,14,93.000000,0.691500,0.380200,6.818200,466,1329032
2087,100.000000,32,151,63.166667,53.500,13,93.000000,-13.203400,-13.636400,7.142900,406,1077118
2088,100.000000,32,151,63.166667,53.500,13,93.000000,4.064100,5.701800,7.142900,406,1077118
2089,100.000000,32,151,66.326087,56.500,14,93.000000,26.027000,28.630700,6.521700,526,1604826
2090,100.000000,38,3001,164.634259,98.000,39,91.820313,,,15.277800,2281,81114641
2091,100.000000,38,3001,164.009217,98.000,39,91.763780,0.691500,0.380200,14.746500,2281,81180790
2092,100.000000,38,3001,168.769231,108.000,38,91.688525,-13.203400,-13.636400,15.865400,2096,73577984
2093,100.000000,38,3001,169.063107,108.000,38,92.186441,4.064100,5.701800,16.019400,2155,75052185
2094,100.000000,38,3001,166.339713,98.000,38,92.210084,26.027000,28.630700,17.703300,2271,78951315
2095,100.000000,38,3001,158.233503,98.000,37,91.831858,-12.293100,-11.935500,13.198000,2134,66521048
2096,100.000000,38,3001,165.401099,98.000,36,91.534653,-0.780900,0.000000,12.637400,1955,58851365
2097,100.000000,38,3001,165.408284,98.000,35,91.541667,-0.656700,1.098900,15.384600,1857,51910578
2098,100.000000,38,3001,164.157895,98.000,35,91.408163,-0.320200,0.000000,13.450300,1874,52605054
2099,100.000000,44,3001,176.913907,104.000,34,91.358025,-0.895600,-0.362300,15.231800,1692,45200088
2100,100.000000,44,3001,187.948529,110.500,33,92.550725,-1.222200,0.363600,16.911800,1242,31746762
2101,100.000000,44,3001,196.388430,110.000,28,93.121212,-2.534000,0.000000,23.214300,1221,29014623
2102,100.000000,33,1001,263.956522,139.000,8,93.666667,,,13.043500,321,1948791
2103,100.000000,33,1001,263.956522,139.000,8,93.666667,0.691500,0.380200,13.043500,321,1948791
2104,100.000000,33,1001,277.363636,139.500,8,94.300000,-13.203400,-13.636400,13.636400,261,1592622
2105,100.000000,33,1001,277.363636,139.500,8,94.300000,4.064100,5.701800,13.636400,261,1592622
2106,100.000000,141,566,398.750000,499.000,4,99.000000,,,25.000000,814,12983300
2107,100.000000,141,566,398.750000,499.000,4,99.000000,0.691500,0.380200,25.000000,814,12983300
2108,100.000000,141,566,409.571429,499.000,5,99.170732,-13.203400,-13.636400,20.408200,876,17580444
2109,100.000000,141,566,409.571429,499.000,5,99.170732,4.064100,5.701800,20.408200,876,17580444
2110,100.000000,141,566,409.571429,499.000,5,99.170732,26.027000,28.630700,20.408200,876,17580444
2111,100.000000,141,566,409.571429,499.000,5,99.170732,-12.293100,-11.935500,20.408200,876,17580444
2112,100.000000,250,566,436.875000,499.000,5,99.152174,-0.780900,0.000000,31.250000,823,17258310
2113,100.000000,250,566,436.875000,499.000,5,99.152174,-0.656700,1.098900,31.250000,823,17258310
2114,100.000000,250,566,436.875000,499.000,5,99.152174,-0.320200,0.000000,20.833300,823,17258310
2115,100.000000,250,566,436.875000,499.000,5,99.152174,-0.895600,-0.362300,20.833300,823,17258310
2116,100.000000,350,566,497.121212,500.000,3,99.129032,-2.534000,0.000000,27.272700,402,6594810
2117,100.000000,248,1701,635.968085,375.000,7,95.500000,,,17.021300,585,34971885
2118,100.000000,248,1701,635.968085,375.000,7,95.500000,0.691500,0.380200,17.021300,585,34971885
2119,100.000000,248,1701,639.611111,375.000,8,95.872340,4.064100,5.701800,12.222200,524,30164060
2120,100.000000,248,1701,609.660550,365.000,9,95.630769,26.027000,28.630700,14.678900,632,41998296
2121,100.000000,248,1701,648.555556,399.000,8,95.854167,-12.293100,-11.935500,16.161600,696,44688072
2122,100.000000,248,1701,696.948718,399.000,7,96.428571,-0.780900,0.000000,14.102600,554,30116548
2123,100.000000,248,1701,696.948718,399.000,7,96.428571,-0.656700,1.098900,14.102600,554,30116548
2124,100.000000,248,1701,672.709302,375.000,7,95.765957,-2.534000,0.000000,1.162800,567,32802651
2125,100.000000,44,199,129.935484,139.000,9,92.838710,,,35.483900,251,1011028
2126,100.000000,44,199,129.935484,139.000,9,92.838710,0.691500,0.380200,35.483900,251,1011028
2127,100.000000,44,199,125.629630,139.000,7,92.888889,-13.203400,-13.636400,33.333300,247,837824
2128,100.000000,44,199,129.935484,139.000,9,92.838710,4.064100,5.701800,35.483900,251,1011028
2129,100.000000,44,199,133.257143,139.000,9,92.800000,26.027000,28.630700,37.142900,255,1189320
2130,100.000000,44,199,129.935484,139.000,9,92.838710,-12.293100,-11.935500,25.806500,251,1011028
2131,100.000000,44,199,129.935484,139.000,9,92.838710,-0.780900,0.000000,25.806500,251,1011028
2132,100.000000,44,199,129.935484,139.000,9,92.838710,-0.656700,1.098900,25.806500,251,1011028
2133,100.000000,44,199,129.935484,139.000,9,92.838710,-0.320200,0.000000,25.806500,251,1011028
2134,100.000000,44,199,129.935484,139.000,9,92.838710,-0.895600,-0.362300,25.806500,251,1011028
2135,100.000000,44,199,129.935484,139.000,8,92.838710,-1.222200,0.363600,28.571400,251,1011028
2136,100.000000,44,199,129.935484,139.000,9,92.838710,-2.534000,0.000000,25.806500,251,1011028
2137,100.000000,55,1651,268.150943,199.000,27,92.734375,,,27.924500,1399,99412940
2138,100.000000,55,1651,268.150943,199.000,27,92.734375,0.691500,0.380200,27.924500,1399,99412940
2139,100.000000,55,1651,275.078704,199.000,26,92.580645,-13.203400,-13.636400,19.444400,1275,75756675
2140,100.000000,55,1651,265.598425,199.000,27,92.348066,4.064100,5.701800,24.409400,1387,93569794
2141,100.000000,75,1651,265.608247,199.000,26,92.825243,26.027000,28.630700,31.615100,1472,113773824
2142,100.000000,75,1251,254.217213,199.000,25,92.713450,-12.293100,-11.935500,24.180300,1291,80079439
2143,100.000000,75,1251,247.542017,199.000,25,92.713450,-0.780900,0.000000,24.789900,1193,70285595
2144,100.000000,75,1251,247.542017,199.000,25,92.713450,-0.656700,1.098900,24.789900,1193,70285595
2145,100.000000,55,1251,244.469136,199.000,25,92.750000,-0.320200,0.000000,40.329200,1199,71227794
2146,100.000000,55,1251,244.469136,199.000,25,92.750000,-0.895600,-0.362300,40.329200,1199,71227794
2147,100.000000,55,1251,244.469136,199.000,25,92.750000,-1.222200,0.363600,41.880300,1199,71227794
2148,100.000000,55,1251,251.084337,199.000,25,92.750000,-2.534000,0.000000,21.940900,1297,81088440
2149,100.000000,80,500,201.282609,184.000,12,94.117647,,,15.217400,608,5629472
2150,100.000000,80,500,201.282609,184.000,12,94.117647,0.691500,0.380200,15.217400,608,5629472
2151,100.000000,80,500,203.380952,184.000,11,93.466667,-13.203400,-13.636400,7.142900,604,5159368
2152,100.000000,80,500,201.282609,184.000,12,94.117647,4.064100,5.701800,15.217400,608,5629472
2153,100.000000,90,500,207.148936,198.000,11,96.400000,26.027000,28.630700,23.404300,576,5607936
2154,100.000000,90,500,209.744186,198.000,11,96.064516,-12.293100,-11.935500,18.604700,572,5158868
2155,100.000000,90,500,209.744186,198.000,11,96.064516,-0.780900,0.000000,18.604700,572,5158868
2156,100.000000,90,500,209.744186,198.000,11,96.064516,-0.656700,1.098900,18.604700,572,5158868
2157,100.000000,90,500,209.744186,198.000,11,96.064516,-0.320200,0.000000,11.627900,572,5158868
2158,100.000000,90,500,209.744186,198.000,11,96.064516,-0.895600,-0.362300,11.627900,572,5158868
2159,100.000000,90,500,215.050000,198.500,10,96.678571,-1.222200,0.363600,13.157900,568,4885936
2160,100.000000,90,500,209.744186,198.000,12,96.064516,-2.534000,0.000000,11.627900,572,5158868
2161,100.000000,150,380,240.095238,230.000,7,93.473684,,,38.095200,176,887392
2162,100.000000,150,380,240.095238,230.000,7,93.473684,0.691500,0.380200,38.095200,176,887392
2163,100.000000,150,360,222.266667,199.000,5,93.466667,-13.203400,-13.636400,40.000000,139,463426
2164,100.000000,150,380,240.095238,230.000,7,93.473684,4.064100,5.701800,38.095200,176,887392
2165,100.000000,150,380,250.000000,245.000,7,93.478261,26.027000,28.630700,37.037000,213,1437750
2166,100.000000,150,380,240.095238,230.000,7,93.473684,-12.293100,-11.935500,52.381000,176,887392
2167,100.000000,150,380,240.095238,230.000,7,93.473684,-0.780900,0.000000,52.381000,176,887392
2168,100.000000,150,380,240.095238,230.000,7,93.473684,-0.656700,1.098900,52.381000,176,887392
2169,100.000000,150,380,240.095238,230.000,7,93.473684,-0.320200,0.000000,14.285700,176,887392
2170,100.000000,150,380,240.095238,230.000,7,93.473684,-0.895600,-0.362300,14.285700,176,887392
2171,100.000000,150,380,240.095238,230.000,6,93.473684,-1.222200,0.363600,15.789500,176,887392
2172,100.000000,150,360,225.421053,229.000,6,92.705882,-2.534000,0.000000,15.789500,173,740959
2173,100.000000,188,189,188.500000,188.500,1,95.000000,,,100.000000,3,1131
2174,100.000000,188,189,188.500000,188.500,1,95.000000,0.691500,0.380200,100.000000,3,1131
2175,100.000000,188,189,188.500000,188.500,1,95.000000,4.064100,5.701800,100.000000,3,1131
2176,100.000000,188,189,188.500000,188.500,1,95.000000,26.027000,28.630700,100.000000,6,4524
2177,100.000000,188,189,188.500000,188.500,1,95.000000,-12.293100,-11.935500,100.000000,3,1131
2178,100.000000,188,189,188.500000,188.500,1,95.000000,-0.780900,0.000000,100.000000,3,1131
2179,100.000000,188,189,188.500000,188.500,1,95.000000,-0.656700,1.098900,100.000000,3,1131
2180,100.000000,188,189,188.500000,188.500,1,95.000000,-0.320200,0.000000,100.000000,3,1131
2181,100.000000,188,189,188.500000,188.500,1,95.000000,-0.895600,-0.362300,100.000000,3,1131
2182,100.000000,188,189,188.500000,188.500,1,95.000000,-1.222200,0.363600,100.000000,3,1131
2183,100.000000,188,189,188.500000,188.500,1,95.000000,-2.534000,0.000000,100.000000,3,1131
2184,100.000000,50,199,101.608696,98.000,7,94.764706,,,47.826100,444,1037628
2185,100.000000,50,199,101.608696,98.000,7,94.764706,0.691500,0.380200,47.826100,444,1037628
2186,100.000000,50,199,102.666667,100.000,7,94.333333,-13.203400,-13.636400,42.857100,436,940016
2187,100.000000,50,199,102.666667,100.000,7,94.333333,4.064100,5.701800,42.857100,436,940016
2188,100.000000,50,199,102.666667,100.000,7,94.333333,26.027000,28.630700,42.857100,436,940016
2189,100.000000,50,199,102.666667,100.000,7,94.333333,-12.293100,-11.935500,42.857100,436,940016
2190,100.000000,50,199,102.666667,100.000,7,94.333333,-0.780900,0.000000,42.857100,436,940016
2191,100.000000,50,199,102.666667,100.000,7,94.333333,-0.656700,1.098900,42.857100,436,940016
2192,100.000000,50,199,102.666667,100.000,7,94.333333,-0.320200,0.000000,28.571400,436,940016
2193,100.000000,50,199,102.666667,100.000,7,94.333333,-0.895600,-0.362300,28.571400,436,940016
2194,100.000000,50,199,109.666667,100.000,5,92.916667,-1.222200,0.363600,40.000000,256,421120
2195,100.000000,50,199,109.666667,100.000,5,92.916667,-2.534000,0.000000,40.000000,256,421120
2196,100.000000,49,500,186.504098,168.000,27,93.428571,,,39.754100,2253,102527271
2197,100.000000,49,500,186.504098,168.000,27,93.428571,0.691500,0.380200,39.754100,2253,102527271
2198,100.000000,49,500,194.396476,190.000,27,93.155280,-13.203400,-13.636400,39.647600,2058,90815424
2199,100.000000,49,500,192.218884,180.000,28,93.353293,4.064100,5.701800,40.343300,2134,95575458
2200,100.000000,49,500,193.640693,188.000,28,93.430303,26.027000,28.630700,40.692600,2129,95232299
2201,100.000000,49,500,192.218884,180.000,28,93.353293,-12.293100,-11.935500,50.643800,2134,95575458
2202,100.000000,49,500,192.218884,180.000,28,93.353293,-0.780900,0.000000,50.643800,2134,95575458
2203,100.000000,49,500,192.218884,180.000,28,93.353293,-0.656700,1.098900,50.643800,2134,95575458
2204,100.000000,49,500,193.151515,188.000,28,93.369697,-0.320200,0.000000,48.051900,2134,95214812
2205,100.000000,49,500,194.094595,189.000,26,93.265432,-0.895600,-0.362300,48.648600,2043,88030827
2206,100.000000,49,500,195.657534,194.000,25,93.265432,-1.222200,0.363600,49.315100,1953,83684097
2207,100.000000,49,500,195.657534,194.000,24,93.265432,-2.534000,0.000000,31.428600,1953,83684097
2208,100.000000,110,420,229.325581,179.000,9,82.714286,,,30.232600,372,3668292
2209,100.000000,110,420,229.325581,179.000,9,82.714286,0.691500,0.380200,30.232600,372,3668292
2210,100.000000,69,420,228.523810,198.500,10,80.750000,-13.203400,-13.636400,21.428600,401,3848798
2211,100.000000,69,420,223.136364,179.000,10,81.846154,4.064100,5.701800,25.000000,458,4496644
2212,100.000000,69,420,223.136364,179.000,10,81.846154,26.027000,28.630700,25.000000,458,4496644
2213,100.000000,69,420,223.136364,179.000,10,81.846154,-12.293100,-11.935500,52.272700,458,4496644
2214,100.000000,110,420,234.414634,218.000,9,81.846154,-0.780900,0.000000,56.097600,368,3536848
2215,100.000000,110,420,234.414634,218.000,9,81.846154,-0.656700,1.098900,56.097600,368,3536848
2216,100.000000,110,420,234.414634,218.000,9,81.846154,-0.320200,0.000000,36.585400,368,3536848
2217,100.000000,110,420,234.414634,218.000,9,81.846154,-0.895600,-0.362300,36.585400,368,3536848
2218,100.000000,110,420,234.414634,218.000,9,81.846154,-1.222200,0.363600,36.585400,368,3536848
2219,100.000000,150,460,270.208333,233.000,6,96.888889,,,12.500000,67,434495
2220,100.000000,150,460,270.208333,233.000,6,96.888889,0.691500,0.380200,12.500000,67,434495
2221,100.000000,69,460,254.730769,200.500,7,96.888889,-13.203400,-13.636400,11.538500,127,841121
2222,100.000000,69,460,254.730769,200.500,7,96.888889,4.064100,5.701800,11.538500,127,841121
2223,100.000000,69,460,254.730769,200.500,7,96.888889,26.027000,28.630700,11.538500,127,841121
2224,100.000000,69,460,254.730769,200.500,7,96.888889,-12.293100,-11.935500,11.538500,127,841121
2225,100.000000,150,460,270.208333,233.000,6,96.888889,-0.780900,0.000000,12.500000,67,434495
2226,100.000000,150,460,270.208333,233.000,6,96.888889,-0.656700,1.098900,12.500000,67,434495
2227,100.000000,150,460,270.208333,233.000,6,96.888889,-0.320200,0.000000,12.500000,67,434495
2228,100.000000,150,460,270.208333,233.000,6,96.888889,-0.895600,-0.362300,12.500000,67,434495
2229,100.000000,150,460,270.208333,233.000,6,96.888889,-1.222200,0.363600,12.500000,67,434495
2230,100.000000,150,460,270.208333,233.000,5,96.888889,-2.534000,0.000000,16.666700,67,434495
2231,100.000000,150,625,396.777778,415.000,3,89.666667,,,33.333300,52,185692
2232,100.000000,150,625,396.777778,415.000,3,89.666667,0.691500,0.380200,33.333300,52,185692
2233,100.000000,150,625,396.777778,415.000,3,89.666667,-13.203400,-13.636400,33.333300,52,185692
2234,100.000000,150,625,396.777778,415.000,3,89.666667,4.064100,5.701800,33.333300,52,185692
2235,100.000000,150,625,396.777778,415.000,3,89.666667,26.027000,28.630700,33.333300,52,185692
2236,100.000000,150,625,396.777778,415.000,3,89.666667,-12.293100,-11.935500,33.333300,52,185692
2237,100.000000,150,625,396.777778,415.000,3,89.666667,-0.780900,0.000000,33.333300,52,185692
2238,100.000000,150,625,396.777778,415.000,3,89.666667,-0.656700,1.098900,33.333300,52,185692
2239,100.000000,150,625,396.777778,415.000,3,89.666667,-0.320200,0.000000,33.333300,52,185692
2240,100.000000,150,625,396.777778,415.000,3,89.666667,-0.895600,-0.362300,33.333300,52,185692
2241,100.000000,150,625,396.777778,415.000,3,89.666667,-1.222200,0.363600,33.333300,52,185692
2242,100.000000,150,625,396.777778,415.000,2,89.666667,-2.534000,0.000000,50.000000,52,185692
2243,100.000000,50,196,120.305085,120.000,21,94.892857,,,45.762700,1272,9028656
2244,100.000000,50,196,120.305085,120.000,21,94.892857,0.691500,0.380200,45.762700,1272,9028656
2245,100.000000,50,196,115.750000,116.000,18,93.918367,-13.203400,-13.636400,40.384600,1120,6741280
2246,100.000000,50,170,114.036364,116.000,20,95.038462,4.064100,5.701800,45.454500,1216,7626752
2247,100.000000,80,170,119.965517,120.000,19,96.036364,26.027000,28.630700,50.000000,1268,8822744
2248,100.000000,80,170,117.692308,118.000,19,95.959184,-12.293100,-11.935500,32.692300,1146,7013520
2249,100.000000,80,170,117.692308,118.000,19,95.959184,-0.780900,0.000000,32.692300,1146,7013520
2250,100.000000,80,170,117.692308,118.000,19,95.959184,-0.656700,1.098900,32.692300,1146,7013520
2251,100.000000,80,170,117.692308,118.000,19,95.959184,-0.320200,0.000000,26.923100,1146,7013520
2252,100.000000,80,196,123.387755,120.000,18,94.978261,-0.895600,-0.362300,28.571400,1035,6257610
2253,100.000000,80,196,123.458333,120.000,17,95.755556,-1.222200,0.363600,29.166700,1005,5955630
2254,100.000000,80,196,123.458333,120.000,16,95.755556,-2.534000,0.000000,37.777800,1005,5955630
2255,100.000000,75,651,210.066667,200.000,22,96.891304,,,28.333300,1328,16738112
2256,100.000000,75,651,210.066667,200.000,22,96.891304,0.691500,0.380200,28.333300,1328,16738112
2257,100.000000,98,401,187.833333,168.000,16,97.071429,-13.203400,-13.636400,31.250000,1078,9719248
2258,100.000000,98,401,185.900000,139.500,17,97.022727,4.064100,5.701800,34.000000,1099,10215205
2259,100.000000,98,651,220.187500,201.000,20,96.978261,26.027000,28.630700,29.687500,1480,20856160
2260,100.000000,98,651,206.321429,200.000,20,97.022727,-12.293100,-11.935500,35.714300,1279,14777566
2261,100.000000,98,651,206.321429,200.000,20,97.022727,-0.780900,0.000000,35.714300,1279,14777566
2262,100.000000,98,651,211.132075,201.000,19,97.682927,-0.656700,1.098900,37.735800,1269,14200110
2263,100.000000,98,651,211.132075,201.000,19,97.682927,-0.320200,0.000000,37.735800,1269,14200110
2264,100.000000,98,651,211.132075,201.000,19,97.682927,-0.895600,-0.362300,37.735800,1269,14200110
2265,100.000000,98,651,211.132075,201.000,19,97.682927,-1.222200,0.363600,37.735800,1269,14200110
2266,100.000000,98,651,218.276596,201.000,13,97.500000,-2.534000,0.000000,38.888900,1187,12177433
2267,100.000000,102,600,206.627907,180.000,15,96.085714,,,39.534900,860,7641100
2268,100.000000,102,600,206.627907,180.000,15,96.085714,0.691500,0.380200,39.534900,860,7641100
2269,100.000000,102,600,204.256410,145.000,13,96.454545,-13.203400,-13.636400,46.153800,740,5894840
2270,100.000000,102,600,204.256410,145.000,13,96.454545,4.064100,5.701800,46.153800,740,5894840
2271,100.000000,102,600,208.595745,181.000,15,95.756757,26.027000,28.630700,46.808500,980,9607920
2272,100.000000,102,351,183.150000,145.500,14,95.812500,-12.293100,-11.935500,37.500000,770,5641020
2273,100.000000,102,351,183.150000,145.500,14,95.812500,-0.780900,0.000000,37.500000,770,5641020
2274,100.000000,102,351,183.150000,145.500,13,95.812500,-0.656700,1.098900,40.540500,770,5641020
2275,100.000000,102,351,183.150000,145.500,13,95.812500,-0.320200,0.000000,24.324300,770,5641020
2276,100.000000,102,351,183.150000,145.500,14,95.812500,-0.895600,-0.362300,22.500000,770,5641020
2277,100.000000,109,726,436.783784,441.000,2,95.353846,26.027000,28.630700,87.837800,382,12347004
2278,100.000000,109,726,440.921875,448.000,2,94.509091,-12.293100,-11.935500,85.937500,359,10130621
2279,100.000000,109,726,440.921875,448.000,2,94.509091,-0.780900,0.000000,85.937500,359,10130621
2280,100.000000,109,726,440.921875,448.000,2,94.509091,-0.656700,1.098900,85.937500,359,10130621
2281,100.000000,109,726,440.921875,448.000,2,94.509091,-0.320200,0.000000,85.937500,359,10130621
2282,100.000000,109,726,440.921875,448.000,2,94.509091,-0.895600,-0.362300,85.937500,359,10130621
2283,100.000000,109,726,440.921875,448.000,2,94.509091,-1.222200,0.363600,85.937500,359,10130621
2284,100.000000,643,992,828.333333,860.000,1,94.814815,,,100.000000,187,4182255
2285,100.000000,643,992,828.333333,860.000,1,94.814815,0.691500,0.380200,100.000000,187,4182255
